Given args
Namespace(coco_annotations='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data/coco_meta.json', coco_root='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data', deterministic=True, model='googlenet', num_epochs=50)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version='11.0', gcc_version='(Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0', clang_version=None, cmake_version='version 3.19.3', os='Ubuntu 20.04.1 LTS (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='True', cuda_runtime_version=None, nvidia_driver_version='450.80.02', nvidia_gpu_models='GPU 0: A100-SXM4-40GB\nGPU 1: A100-SXM4-40GB\nGPU 2: A100-SXM4-40GB\nGPU 3: A100-SXM4-40GB\nGPU 4: A100-SXM4-40GB\nGPU 5: A100-SXM4-40GB\nGPU 6: A100-SXM4-40GB\nGPU 7: A100-SXM4-40GB', cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchaudio==0.7.0a0+a853dff\ntorchvision==0.8.2', conda_packages='_pytorch_select           0.1                       cpu_0  \nblas                      1.0                         mkl  \ncudatoolkit               11.0.221             h6bb024c_0  \nlibmklml                  2019.0.5                      0  \nmkl                       2020.2                      256  \nmkl-service               2.3.0            py38he904b0f_0  \nmkl_fft                   1.3.0            py38h54f3939_0  \nmkl_random                1.1.1            py38h0573a6f_0  \nnumpy                     1.19.5                   pypi_0    pypi\nnumpy-base                1.19.2           py38hfa32c7d_0  \npytorch                   1.7.1           py3.8_cuda11.0.221_cudnn8.0.5_0    pytorch\ntorchaudio                0.7.2                      py38    pytorch\ntorchvision               0.8.2                py38_cu110    pytorch', hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1623250522922740345
STOP;forward_path;epoch-22;batch-67;time.time_ns-1623251558970801037
START;backward_path;epoch-22;batch-67;time.time_ns-1623251558970804774
STOP;backward_path;epoch-22;batch-67;time.time_ns-1623251559023087697
START;load_data;epoch-22;batch-68;time.time_ns-1623251559023092797
STOP;batch-time;epoch-22;batch-67;time.time_ns-1623251559023094049
START;batch-time;epoch-22;batch-68;time.time_ns-1623251559023095051
STOP;load_data;epoch-22;batch-68;time.time_ns-1623251559499697642
START;to_device;epoch-22;batch-68;time.time_ns-1623251559499712099
STOP;to_device;epoch-22;batch-68;time.time_ns-1623251559502205147
START;forward_path;epoch-22;batch-68;time.time_ns-1623251559502332778
STOP;forward_path;epoch-22;batch-68;time.time_ns-1623251559526454403
START;backward_path;epoch-22;batch-68;time.time_ns-1623251559526458230
STOP;backward_path;epoch-22;batch-68;time.time_ns-1623251559578855270
START;load_data;epoch-22;batch-69;time.time_ns-1623251559578860961
STOP;batch-time;epoch-22;batch-68;time.time_ns-1623251559578862444
START;batch-time;epoch-22;batch-69;time.time_ns-1623251559578863546
STOP;load_data;epoch-22;batch-69;time.time_ns-1623251560071069793
START;to_device;epoch-22;batch-69;time.time_ns-1623251560071083469
STOP;to_device;epoch-22;batch-69;time.time_ns-1623251560073599941
START;forward_path;epoch-22;batch-69;time.time_ns-1623251560073601994
STOP;forward_path;epoch-22;batch-69;time.time_ns-1623251560097836573
START;backward_path;epoch-22;batch-69;time.time_ns-1623251560097840510
STOP;backward_path;epoch-22;batch-69;time.time_ns-1623251560150545713
START;load_data;epoch-22;batch-70;time.time_ns-1623251560150551334
STOP;batch-time;epoch-22;batch-69;time.time_ns-1623251560150552576
START;batch-time;epoch-22;batch-70;time.time_ns-1623251560150553558
STOP;load_data;epoch-22;batch-70;time.time_ns-1623251560631056549
START;to_device;epoch-22;batch-70;time.time_ns-1623251560631068261
STOP;to_device;epoch-22;batch-70;time.time_ns-1623251560633576828
START;forward_path;epoch-22;batch-70;time.time_ns-1623251560633578892
STOP;forward_path;epoch-22;batch-70;time.time_ns-1623251560657544972
START;backward_path;epoch-22;batch-70;time.time_ns-1623251560657548790
STOP;backward_path;epoch-22;batch-70;time.time_ns-1623251560710168050
START;load_data;epoch-22;batch-71;time.time_ns-1623251560710174442
STOP;batch-time;epoch-22;batch-70;time.time_ns-1623251560710176055
START;batch-time;epoch-22;batch-71;time.time_ns-1623251560710177397
STOP;load_data;epoch-22;batch-71;time.time_ns-1623251561231798506
START;to_device;epoch-22;batch-71;time.time_ns-1623251561231813133
STOP;to_device;epoch-22;batch-71;time.time_ns-1623251561234142221
START;forward_path;epoch-22;batch-71;time.time_ns-1623251561234144354
STOP;forward_path;epoch-22;batch-71;time.time_ns-1623251561258146362
START;backward_path;epoch-22;batch-71;time.time_ns-1623251561258150500
STOP;backward_path;epoch-22;batch-71;time.time_ns-1623251561310966883
START;load_data;epoch-22;batch-72;time.time_ns-1623251561310972293
STOP;batch-time;epoch-22;batch-71;time.time_ns-1623251561310973656
START;batch-time;epoch-22;batch-72;time.time_ns-1623251561310974938
STOP;load_data;epoch-22;batch-72;time.time_ns-1623251561811819602
START;to_device;epoch-22;batch-72;time.time_ns-1623251561811836875
STOP;to_device;epoch-22;batch-72;time.time_ns-1623251561814134923
START;forward_path;epoch-22;batch-72;time.time_ns-1623251561814136957
STOP;forward_path;epoch-22;batch-72;time.time_ns-1623251561838474811
START;backward_path;epoch-22;batch-72;time.time_ns-1623251561838478758
STOP;backward_path;epoch-22;batch-72;time.time_ns-1623251561890933677
START;load_data;epoch-22;batch-73;time.time_ns-1623251561890938526
STOP;batch-time;epoch-22;batch-72;time.time_ns-1623251561890939959
START;batch-time;epoch-22;batch-73;time.time_ns-1623251561890942113
STOP;load_data;epoch-22;batch-73;time.time_ns-1623251562440536985
START;to_device;epoch-22;batch-73;time.time_ns-1623251562440551161
STOP;to_device;epoch-22;batch-73;time.time_ns-1623251562442881141
START;forward_path;epoch-22;batch-73;time.time_ns-1623251562442883675
STOP;forward_path;epoch-22;batch-73;time.time_ns-1623251562467093847
START;backward_path;epoch-22;batch-73;time.time_ns-1623251562467097595
STOP;backward_path;epoch-22;batch-73;time.time_ns-1623251562520807539
START;load_data;epoch-22;batch-74;time.time_ns-1623251562520812898
STOP;batch-time;epoch-22;batch-73;time.time_ns-1623251562520815824
START;batch-time;epoch-22;batch-74;time.time_ns-1623251562520817097
STOP;load_data;epoch-22;batch-74;time.time_ns-1623251563069238057
START;to_device;epoch-22;batch-74;time.time_ns-1623251563069252765
STOP;to_device;epoch-22;batch-74;time.time_ns-1623251563071559119
START;forward_path;epoch-22;batch-74;time.time_ns-1623251563071561815
STOP;forward_path;epoch-22;batch-74;time.time_ns-1623251563095889639
START;backward_path;epoch-22;batch-74;time.time_ns-1623251563095893527
STOP;backward_path;epoch-22;batch-74;time.time_ns-1623251563149406006
START;load_data;epoch-22;batch-75;time.time_ns-1623251563149410895
STOP;batch-time;epoch-22;batch-74;time.time_ns-1623251563149413520
START;batch-time;epoch-22;batch-75;time.time_ns-1623251563149414813
STOP;load_data;epoch-22;batch-75;time.time_ns-1623251563652425515
START;to_device;epoch-22;batch-75;time.time_ns-1623251563652440383
STOP;to_device;epoch-22;batch-75;time.time_ns-1623251563654962867
START;forward_path;epoch-22;batch-75;time.time_ns-1623251563654965652
STOP;forward_path;epoch-22;batch-75;time.time_ns-1623251563679297464
START;backward_path;epoch-22;batch-75;time.time_ns-1623251563679301702
STOP;backward_path;epoch-22;batch-75;time.time_ns-1623251563732014379
START;load_data;epoch-22;batch-76;time.time_ns-1623251563732019739
STOP;batch-time;epoch-22;batch-75;time.time_ns-1623251563732021022
START;batch-time;epoch-22;batch-76;time.time_ns-1623251563732236489
STOP;load_data;epoch-22;batch-76;time.time_ns-1623251564236431813
START;to_device;epoch-22;batch-76;time.time_ns-1623251564236445499
STOP;to_device;epoch-22;batch-76;time.time_ns-1623251564238733428
START;forward_path;epoch-22;batch-76;time.time_ns-1623251564238735312
STOP;forward_path;epoch-22;batch-76;time.time_ns-1623251564263150923
START;backward_path;epoch-22;batch-76;time.time_ns-1623251564263154870
STOP;backward_path;epoch-22;batch-76;time.time_ns-1623251564315713926
START;load_data;epoch-22;batch-77;time.time_ns-1623251564315719397
STOP;batch-time;epoch-22;batch-76;time.time_ns-1623251564315720649
START;batch-time;epoch-22;batch-77;time.time_ns-1623251564315721691
STOP;load_data;epoch-22;batch-77;time.time_ns-1623251564800562110
START;to_device;epoch-22;batch-77;time.time_ns-1623251564800574784
STOP;to_device;epoch-22;batch-77;time.time_ns-1623251564802892470
START;forward_path;epoch-22;batch-77;time.time_ns-1623251564802894423
STOP;forward_path;epoch-22;batch-77;time.time_ns-1623251564827199806
START;backward_path;epoch-22;batch-77;time.time_ns-1623251564827203683
STOP;backward_path;epoch-22;batch-77;time.time_ns-1623251564880236765
START;load_data;epoch-22;batch-78;time.time_ns-1623251564880242276
STOP;batch-time;epoch-22;batch-77;time.time_ns-1623251564880243789
START;batch-time;epoch-22;batch-78;time.time_ns-1623251564880244931
STOP;load_data;epoch-22;batch-78;time.time_ns-1623251564955326816
START;to_device;epoch-22;batch-78;time.time_ns-1623251564955333749
STOP;to_device;epoch-22;batch-78;time.time_ns-1623251564956004609
START;forward_path;epoch-22;batch-78;time.time_ns-1623251564956006292
STOP;forward_path;epoch-22;batch-78;time.time_ns-1623251564980705580
START;backward_path;epoch-22;batch-78;time.time_ns-1623251564980711130
STOP;backward_path;epoch-22;batch-78;time.time_ns-1623251565031765189
START;load_data;epoch-22;batch-79;time.time_ns-1623251565032014941
STOP;batch-time;epoch-22;batch-78;time.time_ns-1623251565032016394
START;batch-time;epoch-22;batch-79;time.time_ns-1623251565032017516
STOP;epoch;epoch-22;batch-None;time.time_ns-1623251565032320389
START;epoch;epoch-23;batch-None;time.time_ns-1623251565032323956
START;load_data;epoch-23;batch-0;time.time_ns-1623251565032971722
START;batch-time;epoch-23;batch-0;time.time_ns-1623251565032973886
STOP;load_data;epoch-23;batch-0;time.time_ns-1623251565522390123
START;to_device;epoch-23;batch-0;time.time_ns-1623251565522402897
STOP;to_device;epoch-23;batch-0;time.time_ns-1623251565524901345
START;forward_path;epoch-23;batch-0;time.time_ns-1623251565524903429
STOP;forward_path;epoch-23;batch-0;time.time_ns-1623251565548773648
START;backward_path;epoch-23;batch-0;time.time_ns-1623251565548777776
STOP;backward_path;epoch-23;batch-0;time.time_ns-1623251565601346259
START;load_data;epoch-23;batch-1;time.time_ns-1623251565601351670
STOP;batch-time;epoch-23;batch-0;time.time_ns-1623251565601352962
START;batch-time;epoch-23;batch-1;time.time_ns-1623251565601355757
STOP;load_data;epoch-23;batch-1;time.time_ns-1623251566114135435
START;to_device;epoch-23;batch-1;time.time_ns-1623251566114150403
STOP;to_device;epoch-23;batch-1;time.time_ns-1623251566116463159
START;forward_path;epoch-23;batch-1;time.time_ns-1623251566116465524
STOP;forward_path;epoch-23;batch-1;time.time_ns-1623251566140454017
START;backward_path;epoch-23;batch-1;time.time_ns-1623251566140458104
STOP;backward_path;epoch-23;batch-1;time.time_ns-1623251566193248338
START;load_data;epoch-23;batch-2;time.time_ns-1623251566193253608
STOP;batch-time;epoch-23;batch-1;time.time_ns-1623251566193254910
START;batch-time;epoch-23;batch-2;time.time_ns-1623251566193256633
STOP;load_data;epoch-23;batch-2;time.time_ns-1623251566703765624
START;to_device;epoch-23;batch-2;time.time_ns-1623251566703780973
STOP;to_device;epoch-23;batch-2;time.time_ns-1623251566706305801
START;forward_path;epoch-23;batch-2;time.time_ns-1623251566706308155
STOP;forward_path;epoch-23;batch-2;time.time_ns-1623251566730490355
START;backward_path;epoch-23;batch-2;time.time_ns-1623251566730494262
STOP;backward_path;epoch-23;batch-2;time.time_ns-1623251566783561740
START;load_data;epoch-23;batch-3;time.time_ns-1623251566783567251
STOP;batch-time;epoch-23;batch-2;time.time_ns-1623251566783568493
START;batch-time;epoch-23;batch-3;time.time_ns-1623251566783569855
STOP;load_data;epoch-23;batch-3;time.time_ns-1623251567274354893
START;to_device;epoch-23;batch-3;time.time_ns-1623251567274369831
STOP;to_device;epoch-23;batch-3;time.time_ns-1623251567276690553
START;forward_path;epoch-23;batch-3;time.time_ns-1623251567276693949
STOP;forward_path;epoch-23;batch-3;time.time_ns-1623251567301422632
START;backward_path;epoch-23;batch-3;time.time_ns-1623251567301426399
STOP;backward_path;epoch-23;batch-3;time.time_ns-1623251567354650654
START;load_data;epoch-23;batch-4;time.time_ns-1623251567354656455
STOP;batch-time;epoch-23;batch-3;time.time_ns-1623251567354657858
START;batch-time;epoch-23;batch-4;time.time_ns-1623251567354658900
STOP;load_data;epoch-23;batch-4;time.time_ns-1623251567834857285
START;to_device;epoch-23;batch-4;time.time_ns-1623251567834871582
STOP;to_device;epoch-23;batch-4;time.time_ns-1623251567837362716
START;forward_path;epoch-23;batch-4;time.time_ns-1623251567837364760
STOP;forward_path;epoch-23;batch-4;time.time_ns-1623251567861490091
START;backward_path;epoch-23;batch-4;time.time_ns-1623251567861493758
STOP;backward_path;epoch-23;batch-4;time.time_ns-1623251567913890276
START;load_data;epoch-23;batch-5;time.time_ns-1623251567913895516
STOP;batch-time;epoch-23;batch-4;time.time_ns-1623251567913898101
START;batch-time;epoch-23;batch-5;time.time_ns-1623251567913899173
STOP;load_data;epoch-23;batch-5;time.time_ns-1623251568408128118
START;to_device;epoch-23;batch-5;time.time_ns-1623251568408139870
STOP;to_device;epoch-23;batch-5;time.time_ns-1623251568410442928
START;forward_path;epoch-23;batch-5;time.time_ns-1623251568410445042
STOP;forward_path;epoch-23;batch-5;time.time_ns-1623251568434892312
START;backward_path;epoch-23;batch-5;time.time_ns-1623251568434896130
STOP;backward_path;epoch-23;batch-5;time.time_ns-1623251568487616200
START;load_data;epoch-23;batch-6;time.time_ns-1623251568487621851
STOP;batch-time;epoch-23;batch-5;time.time_ns-1623251568487623234
START;batch-time;epoch-23;batch-6;time.time_ns-1623251568487624396
STOP;load_data;epoch-23;batch-6;time.time_ns-1623251568974959756
START;to_device;epoch-23;batch-6;time.time_ns-1623251568974973672
STOP;to_device;epoch-23;batch-6;time.time_ns-1623251568977476959
START;forward_path;epoch-23;batch-6;time.time_ns-1623251568977479073
STOP;forward_path;epoch-23;batch-6;time.time_ns-1623251569001696519
START;backward_path;epoch-23;batch-6;time.time_ns-1623251569001732056
STOP;backward_path;epoch-23;batch-6;time.time_ns-1623251569054175183
START;load_data;epoch-23;batch-7;time.time_ns-1623251569054180933
STOP;batch-time;epoch-23;batch-6;time.time_ns-1623251569054182186
START;batch-time;epoch-23;batch-7;time.time_ns-1623251569054183478
STOP;load_data;epoch-23;batch-7;time.time_ns-1623251569554935175
START;to_device;epoch-23;batch-7;time.time_ns-1623251569554948370
STOP;to_device;epoch-23;batch-7;time.time_ns-1623251569557465534
START;forward_path;epoch-23;batch-7;time.time_ns-1623251569557468148
STOP;forward_path;epoch-23;batch-7;time.time_ns-1623251569581740959
START;backward_path;epoch-23;batch-7;time.time_ns-1623251569581778901
STOP;backward_path;epoch-23;batch-7;time.time_ns-1623251569634195968
START;load_data;epoch-23;batch-8;time.time_ns-1623251569634201148
STOP;batch-time;epoch-23;batch-7;time.time_ns-1623251569634202430
START;batch-time;epoch-23;batch-8;time.time_ns-1623251569634203753
STOP;load_data;epoch-23;batch-8;time.time_ns-1623251570155422259
START;to_device;epoch-23;batch-8;time.time_ns-1623251570155435644
STOP;to_device;epoch-23;batch-8;time.time_ns-1623251570157740425
START;forward_path;epoch-23;batch-8;time.time_ns-1623251570157742800
STOP;forward_path;epoch-23;batch-8;time.time_ns-1623251570181846761
START;backward_path;epoch-23;batch-8;time.time_ns-1623251570181850619
STOP;backward_path;epoch-23;batch-8;time.time_ns-1623251570235022113
START;load_data;epoch-23;batch-9;time.time_ns-1623251570235027633
STOP;batch-time;epoch-23;batch-8;time.time_ns-1623251570235028886
START;batch-time;epoch-23;batch-9;time.time_ns-1623251570235029938
STOP;load_data;epoch-23;batch-9;time.time_ns-1623251570734046772
START;to_device;epoch-23;batch-9;time.time_ns-1623251570734060418
STOP;to_device;epoch-23;batch-9;time.time_ns-1623251570736593882
START;forward_path;epoch-23;batch-9;time.time_ns-1623251570736596167
STOP;forward_path;epoch-23;batch-9;time.time_ns-1623251570760721939
START;backward_path;epoch-23;batch-9;time.time_ns-1623251570760725806
STOP;backward_path;epoch-23;batch-9;time.time_ns-1623251570813589248
START;load_data;epoch-23;batch-10;time.time_ns-1623251570813594458
STOP;batch-time;epoch-23;batch-9;time.time_ns-1623251570813595740
START;batch-time;epoch-23;batch-10;time.time_ns-1623251570813598084
STOP;load_data;epoch-23;batch-10;time.time_ns-1623251571312848100
START;to_device;epoch-23;batch-10;time.time_ns-1623251571312862187
STOP;to_device;epoch-23;batch-10;time.time_ns-1623251571315144676
START;forward_path;epoch-23;batch-10;time.time_ns-1623251571315146980
STOP;forward_path;epoch-23;batch-10;time.time_ns-1623251571339771497
START;backward_path;epoch-23;batch-10;time.time_ns-1623251571339775273
STOP;backward_path;epoch-23;batch-10;time.time_ns-1623251571392151924
START;load_data;epoch-23;batch-11;time.time_ns-1623251571392157144
STOP;batch-time;epoch-23;batch-10;time.time_ns-1623251571392158347
START;batch-time;epoch-23;batch-11;time.time_ns-1623251571392159419
STOP;load_data;epoch-23;batch-11;time.time_ns-1623251571890413429
START;to_device;epoch-23;batch-11;time.time_ns-1623251571890425632
STOP;to_device;epoch-23;batch-11;time.time_ns-1623251571892951723
START;forward_path;epoch-23;batch-11;time.time_ns-1623251571892953706
STOP;forward_path;epoch-23;batch-11;time.time_ns-1623251571916945635
START;backward_path;epoch-23;batch-11;time.time_ns-1623251571916949573
STOP;backward_path;epoch-23;batch-11;time.time_ns-1623251571969323839
START;load_data;epoch-23;batch-12;time.time_ns-1623251571969328808
STOP;batch-time;epoch-23;batch-11;time.time_ns-1623251571969330121
START;batch-time;epoch-23;batch-12;time.time_ns-1623251571969331233
STOP;load_data;epoch-23;batch-12;time.time_ns-1623251572457060838
START;to_device;epoch-23;batch-12;time.time_ns-1623251572457073733
STOP;to_device;epoch-23;batch-12;time.time_ns-1623251572459366261
START;forward_path;epoch-23;batch-12;time.time_ns-1623251572459369006
STOP;forward_path;epoch-23;batch-12;time.time_ns-1623251572483737528
START;backward_path;epoch-23;batch-12;time.time_ns-1623251572483741646
STOP;backward_path;epoch-23;batch-12;time.time_ns-1623251572536770561
START;load_data;epoch-23;batch-13;time.time_ns-1623251572536775901
STOP;batch-time;epoch-23;batch-12;time.time_ns-1623251572536777113
START;batch-time;epoch-23;batch-13;time.time_ns-1623251572536778205
STOP;load_data;epoch-23;batch-13;time.time_ns-1623251573024832285
START;to_device;epoch-23;batch-13;time.time_ns-1623251573024844518
STOP;to_device;epoch-23;batch-13;time.time_ns-1623251573027280678
START;forward_path;epoch-23;batch-13;time.time_ns-1623251573027283613
STOP;forward_path;epoch-23;batch-13;time.time_ns-1623251573051378277
START;backward_path;epoch-23;batch-13;time.time_ns-1623251573051382275
STOP;backward_path;epoch-23;batch-13;time.time_ns-1623251573104550353
START;load_data;epoch-23;batch-14;time.time_ns-1623251573104562736
STOP;batch-time;epoch-23;batch-13;time.time_ns-1623251573104564399
START;batch-time;epoch-23;batch-14;time.time_ns-1623251573104565502
STOP;load_data;epoch-23;batch-14;time.time_ns-1623251573618732714
START;to_device;epoch-23;batch-14;time.time_ns-1623251573618746971
STOP;to_device;epoch-23;batch-14;time.time_ns-1623251573621248935
START;forward_path;epoch-23;batch-14;time.time_ns-1623251573621250919
STOP;forward_path;epoch-23;batch-14;time.time_ns-1623251573645337568
START;backward_path;epoch-23;batch-14;time.time_ns-1623251573645341485
STOP;backward_path;epoch-23;batch-14;time.time_ns-1623251573697929696
START;load_data;epoch-23;batch-15;time.time_ns-1623251573697934997
STOP;batch-time;epoch-23;batch-14;time.time_ns-1623251573697936319
START;batch-time;epoch-23;batch-15;time.time_ns-1623251573697937391
STOP;load_data;epoch-23;batch-15;time.time_ns-1623251574177958289
START;to_device;epoch-23;batch-15;time.time_ns-1623251574177973458
STOP;to_device;epoch-23;batch-15;time.time_ns-1623251574180304449
START;forward_path;epoch-23;batch-15;time.time_ns-1623251574180306623
STOP;forward_path;epoch-23;batch-15;time.time_ns-1623251574204660667
START;backward_path;epoch-23;batch-15;time.time_ns-1623251574204664525
